provider_id,provider_name,specialty,city,state,tax_id,license_no,rejection_reason
P028681,Behl PLC,Dermatology,Deoghar,Odisha,478256774,LIC919424,duplicate_provider_id
P022583,Randhawa LLC,Dermatology,Sasaram,Gujarat,652187372,LIC494569,duplicate_provider_id
P033479,Behl-Peri,Dermatology,Kadapa,Chhattisgarh,819971961,LIC963408,duplicate_provider_id
P012918,Sangha-Varma,Pediatrics,Khora ,Haryana,597962240,LIC876022,duplicate_provider_id
P009432,Majumdar PLC,General Medicine,Hajipur,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P005118,Mannan-Gaba,ENT,Dewas,Haryana,XXXXX,BADLIC,duplicate_provider_id
P007154,Basu Inc,Oncology,Cuttack,Assam,XXXXX,BADLIC,duplicate_provider_id
P024378,Varkey-Grewal,General Medicine,Nadiad,Punjab,XXXXX,BADLIC,duplicate_provider_id
P034904,Ganesh-Sachdev,ENT,Cuttack,Mizoram,213099863,LIC894180,duplicate_provider_id
P024362,Krishna-Om,Pediatrics,Kamarhati,Odisha,XXXXX,BADLIC,duplicate_provider_id
P010242,Chhabra Group,Pediatrics,Madhyamgram,Assam,696962655,LIC475683,duplicate_provider_id
P034596,Om-Batra,ENT,Rampur,Madhya Pradesh,148476412,LIC744461,duplicate_provider_id
P026610,Sethi Inc,Oncology,Gandhidham,Odisha,XXXXX,BADLIC,duplicate_provider_id
P033109,"Sem, Gola and Dhillon",ENT,Sikar,West Bengal,XXXXX,BADLIC,duplicate_provider_id
P027577,"Singh, Atwal and Sahni",Neurology,Nadiad,Himachal Pradesh,331598903,LIC882486,duplicate_provider_id
P008946,"Wable, Bhatia and Basu",Oncology,Gwalior,Bihar,891633702,LIC379236,duplicate_provider_id
P013799,"Chhabra, Ratti and Sarraf",OBGYN,Miryalaguda,Arunachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P001073,Kakar-Ray,Orthopedics,Amritsar,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P016083,"Murthy, Mander and Jha",Pediatrics,Shimla,Bihar,892186448,LIC891364,duplicate_provider_id
P029377,"Yadav, Korpal and Butala",General Medicine,Anantapur,Tripura,767248940,LIC764820,duplicate_provider_id
P003101,Khalsa LLC,ENT,Bhopal,Chhattisgarh,742840119,LIC398652,duplicate_provider_id
P026224,"Korpal, Patel and Sahota",Pediatrics,Sonipat,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P026550,Bhatti-Bhalla,Urology,Rohtak,Punjab,XXXXX,BADLIC,duplicate_provider_id
P012306,"Ganesan, Ben and Kaul",Cardiology,Fatehpur,Arunachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P004030,"Ravi, Soni and Pau",Oncology,Dibrugarh,Haryana,XXXXX,BADLIC,duplicate_provider_id
P026763,Dani-Kibe,OBGYN,Nashik,Punjab,804893704,LIC748480,duplicate_provider_id
P034385,Dash-Arora,General Medicine,Belgaum,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P030060,Deep Group,Pediatrics,Sagar,Kerala,536032027,LIC607296,duplicate_provider_id
P000537,Gokhale-Balasubramanian,OBGYN,Sikar,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P029242,"Pingle, Kant and Rajagopalan",Neurology,Hazaribagh,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P019775,Kohli-Sahota,Urology,Firozabad,Assam,XXXXX,BADLIC,duplicate_provider_id
P007117,Varghese Group,Oncology,Davanagere,Nagaland,288018599,LIC469281,duplicate_provider_id
P000608,Ramesh PLC,Orthopedics,Sonipat,Nagaland,XXXXX,BADLIC,duplicate_provider_id
P028005,Krishna-Om,Cardiology,Jamalpur,Punjab,768737682,LIC850775,duplicate_provider_id
P011282,"Wason, Pillay and Agarwal",OBGYN,Jalna,Punjab,360630603,LIC786905,duplicate_provider_id
P000275,Ranganathan Inc,Dermatology,Bareilly,Sikkim,477052037,LIC178308,duplicate_provider_id
P010458,Mukherjee PLC,Oncology,Yamunanagar,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P033355,Mandal-Dalal,Neurology,Rewa,Madhya Pradesh,283967729,LIC447212,duplicate_provider_id
P031149,"Savant, Korpal and Krish",OBGYN,Kurnool,Punjab,380635651,LIC602842,duplicate_provider_id
P027438,Pall PLC,OBGYN,Giridih,Himachal Pradesh,898949285,LIC571303,duplicate_provider_id
P015889,Panchal LLC,Urology,North Dumdum,Assam,XXXXX,BADLIC,duplicate_provider_id
P026529,"Cheema, Venkatesh and Desai",Dermatology,Sikar,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P004873,Dave-Bath,Pediatrics,Kharagpur,Telangana,XXXXX,BADLIC,duplicate_provider_id
P005229,Ramesh Group,Pediatrics,Pudukkottai,Odisha,133514262,LIC372686,duplicate_provider_id
P021930,"Nagar, Swamy and Talwar",General Medicine,Rewa,Nagaland,XXXXX,BADLIC,duplicate_provider_id
P027192,"Patil, Narasimhan and Vig",Oncology,New Delhi,Tripura,624333878,LIC733142,duplicate_provider_id
P018677,Deep-Sane,ENT,Naihati,Himachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P008340,"Soni, Dey and Parekh",Cardiology,Bhusawal,Manipur,272608963,LIC369064,duplicate_provider_id
P001488,Om-Batra,General Medicine,Erode,Telangana,209173362,LIC174001,duplicate_provider_id
P017904,Varghese Group,Urology,Mathura,Assam,XXXXX,BADLIC,duplicate_provider_id
P000284,Prasad-Dua,Cardiology,Kumbakonam,Uttar Pradesh,XXXXX,BADLIC,duplicate_provider_id
P000478,Purohit-Manne,Neurology,Madhyamgram,Manipur,427993026,LIC662445,duplicate_provider_id
P011019,"Kala, Savant and Kaul",General Medicine,Tadepalligudem,Karnataka,446216036,LIC435950,duplicate_provider_id
P029926,"Nayar, Wali and Bahri",OBGYN,Junagadh,West Bengal,XXXXX,BADLIC,duplicate_provider_id
P010763,"Mukherjee, Doshi and Brar",Neurology,Jalna,Kerala,XXXXX,BADLIC,duplicate_provider_id
P001887,Raju-Balasubramanian,ENT,Anantapur,Madhya Pradesh,553844650,LIC671311,duplicate_provider_id
P027123,Khalsa-Sule,Urology,Narasaraopet,Odisha,502450562,LIC448151,duplicate_provider_id
P020803,Sibal LLC,Oncology,Amritsar,Uttarakhand,341648089,LIC966707,duplicate_provider_id
P008614,Rajagopalan-Samra,OBGYN,Bhimavaram,West Bengal,XXXXX,BADLIC,duplicate_provider_id
P026664,Mital-Kulkarni,ENT,Mango,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P005716,Bath and Sons,Oncology,Amaravati,Uttar Pradesh,XXXXX,BADLIC,duplicate_provider_id
P022205,Sant-Shroff,ENT,Mahbubnagar,Rajasthan,389800396,LIC523959,duplicate_provider_id
P021798,"Lall, Walla and Chatterjee",Orthopedics,Ghaziabad,Tamil Nadu,750835301,LIC470252,duplicate_provider_id
P032927,Grewal-Sunder,ENT,Tirupati,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P029267,D’Alia Ltd,Dermatology,Khora ,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P020520,"Pal, Manne and Kata",Cardiology,Hazaribagh,Bihar,XXXXX,BADLIC,duplicate_provider_id
P008260,"Mohan, Vohra and Varkey",Neurology,Chandrapur,Manipur,745613039,LIC543916,duplicate_provider_id
P010300,Parmar LLC,General Medicine,Gangtok,Uttarakhand,110988153,LIC204434,duplicate_provider_id
P013890,Walia-Arora,Pediatrics,Mumbai,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P000809,Rana-Sarkar,Dermatology,Ambattur,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P012008,Joshi-Prasad,OBGYN,Chandrapur,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P020897,Dar PLC,General Medicine,Kishanganj,Himachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P004769,Borah LLC,Pediatrics,Ulhasnagar,Himachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P002689,Dash and Sons,Neurology,Kulti,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P004941,"Issac, Aurora and Barad",Pediatrics,Amravati,Telangana,XXXXX,BADLIC,duplicate_provider_id
P006109,Barad PLC,Cardiology,Jhansi,West Bengal,400721348,LIC818091,duplicate_provider_id
P029339,D’Alia Ltd,General Medicine,Tirupati,Punjab,XXXXX,BADLIC,duplicate_provider_id
P009868,Magar Inc,OBGYN,Serampore,Punjab,297805588,LIC714364,duplicate_provider_id
P022593,"Pathak, Master and Seshadri",Oncology,Bidar,Bihar,488553463,LIC127017,duplicate_provider_id
P011860,Sharaf PLC,Cardiology,New Delhi,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P030380,Mander-Ranganathan,Dermatology,Bally,Haryana,XXXXX,BADLIC,duplicate_provider_id
P017929,Krishnan-Chaudry,General Medicine,Nandyal,Nagaland,XXXXX,BADLIC,duplicate_provider_id
P024515,"Kale, Toor and Badal",OBGYN,Bhatpara,Mizoram,934759903,LIC841526,duplicate_provider_id
P026073,Rajagopalan-Samra,Oncology,Kota,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P009684,Gaba LLC,Neurology,Vijayawada,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P033796,Bhatnagar-Dewan,Urology,Katihar,Uttar Pradesh,225202198,LIC248089,duplicate_provider_id
P018790,Shere LLC,Pediatrics,Adoni,Chhattisgarh,773312390,LIC933621,duplicate_provider_id
P005690,"Shetty, Biswas and Chand",Neurology,Chennai,Bihar,XXXXX,BADLIC,duplicate_provider_id
P026686,"Narain, Swaminathan and Lad",Urology,Gudivada,Tamil Nadu,271731903,LIC997255,duplicate_provider_id
P003847,Balakrishnan-Parekh,General Medicine,Kumbakonam,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P011139,Aggarwal and Sons,Oncology,Bardhaman,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P006074,Kamdar and Sons,OBGYN,Bhubaneswar,Tripura,XXXXX,BADLIC,duplicate_provider_id
P033917,Gera and Sons,ENT,Chandrapur,Haryana,492050660,LIC879613,duplicate_provider_id
P002905,Sankaran-Gara,Dermatology,Bhagalpur,West Bengal,XXXXX,BADLIC,duplicate_provider_id
P013077,Baral-Varughese,Pediatrics,Burhanpur,Andhra Pradesh,XXXXX,BADLIC,duplicate_provider_id
P013594,"Saraf, Tiwari and Sinha",Dermatology,Sambalpur,Arunachal Pradesh,249684871,LIC601863,duplicate_provider_id
P027536,Basak Inc,Orthopedics,Siliguri,Tamil Nadu,XXXXX,BADLIC,duplicate_provider_id
P016670,Setty-Palla,Pediatrics,Pali,Tamil Nadu,885985699,LIC406645,duplicate_provider_id
P011752,Talwar-Panchal,Dermatology,Gopalpur,Haryana,443996408,LIC773051,duplicate_provider_id
P012834,Pillai and Sons,Dermatology,Raurkela Industrial Township,Uttar Pradesh,XXXXX,BADLIC,duplicate_provider_id
P022488,"Dar, Sandhu and Chand",Orthopedics,Hyderabad,Gujarat,494318168,LIC110889,duplicate_provider_id
P020850,Mammen-Patil,ENT,North Dumdum,Karnataka,876590375,LIC573273,duplicate_provider_id
P034337,Dasgupta-Mittal,Oncology,Yamunanagar,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P013347,Kant-Parmar,Oncology,Loni,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P016973,Rastogi PLC,Dermatology,Kadapa,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P010455,"Dugar, Sangha and Malhotra",Cardiology,Gwalior,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P012260,"Madan, Ramakrishnan and Ram",Urology,Bhagalpur,Assam,XXXXX,BADLIC,duplicate_provider_id
P021861,Chatterjee Group,Pediatrics,Srinagar,Kerala,XXXXX,BADLIC,duplicate_provider_id
P016110,Kohli-Agate,Urology,Miryalaguda,Meghalaya,582234296,LIC974307,duplicate_provider_id
P027074,Wagle-Devan,Neurology,Raipur,Odisha,XXXXX,BADLIC,duplicate_provider_id
P023843,Bhasin Inc,Urology,Nandyal,Haryana,234719895,LIC288155,duplicate_provider_id
P028677,Bhakta-Dass,Dermatology,Orai,Punjab,XXXXX,BADLIC,duplicate_provider_id
P016040,"Puri, Balan and Vohra",ENT,Pimpri-Chinchwad,Assam,XXXXX,BADLIC,duplicate_provider_id
P033312,"Ramanathan, Rajagopalan and Ramesh",Dermatology,Guntakal,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P023260,Goda Group,Neurology,Barasat,Tripura,XXXXX,BADLIC,duplicate_provider_id
P012970,Guha-Mody,Urology,Satara,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P026961,"Contractor, Dugar and Kapur",General Medicine,Bhind,Goa,XXXXX,BADLIC,duplicate_provider_id
P028854,"Chaudhuri, Barman and Choudhary",Dermatology,Davanagere,Assam,XXXXX,BADLIC,duplicate_provider_id
P034367,Suresh-Sankar,OBGYN,Shimoga,Mizoram,589506330,LIC377932,duplicate_provider_id
P001618,Deo-Ramaswamy,Neurology,Hubli–Dharwad,Karnataka,685671400,LIC584467,duplicate_provider_id
P006840,Chowdhury-Chaudhary,General Medicine,Jalna,Chhattisgarh,660545994,LIC124382,duplicate_provider_id
P004365,Modi Group,Pediatrics,Dhanbad,Rajasthan,768914081,LIC447951,duplicate_provider_id
P022182,"Upadhyay, Seshadri and Kapoor",Oncology,Udaipur,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P020956,Dugal LLC,General Medicine,Rajpur Sonarpur,Goa,XXXXX,BADLIC,duplicate_provider_id
P026616,Ramachandran Ltd,Oncology,Raurkela Industrial Township,Punjab,XXXXX,BADLIC,duplicate_provider_id
P009049,Sarin-Bhandari,Cardiology,Rewa,West Bengal,148411153,LIC881359,duplicate_provider_id
P008979,Jani Ltd,Orthopedics,Kochi,Goa,582426424,LIC877034,duplicate_provider_id
P010337,Barman PLC,General Medicine,Etawah,Uttar Pradesh,XXXXX,BADLIC,duplicate_provider_id
P008932,Sen-Toor,Pediatrics,Firozabad,Assam,XXXXX,BADLIC,duplicate_provider_id
P012153,"Brahmbhatt, Arora and Patil",ENT,Farrukhabad,Haryana,101917166,LIC365015,duplicate_provider_id
P017119,Srinivas and Sons,Dermatology,Berhampur,Chhattisgarh,231190653,LIC300418,duplicate_provider_id
P032767,"Acharya, Sankar and Rama",Orthopedics,Lucknow,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P021329,Nanda-Bhattacharyya,Neurology,Berhampur,Uttar Pradesh,981234664,LIC421615,duplicate_provider_id
P009366,"Varghese, Dar and Arya",Orthopedics,Sonipat,Punjab,XXXXX,BADLIC,duplicate_provider_id
P031902,"Vaidya, Shere and Kalita",Cardiology,Agartala,Rajasthan,275503081,LIC892056,duplicate_provider_id
P014668,"Grewal, Sharma and Kadakia",Pediatrics,Karaikudi,Tamil Nadu,XXXXX,BADLIC,duplicate_provider_id
P024936,Murty Ltd,Pediatrics,Jhansi,Assam,XXXXX,BADLIC,duplicate_provider_id
P000040,Bava PLC,Urology,Jaipur,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P008228,Sama LLC,Dermatology,Kirari Suleman Nagar,Punjab,XXXXX,BADLIC,duplicate_provider_id
P003480,"Chandra, Thakkar and Dara",Urology,Proddatur,Karnataka,171775463,LIC966155,duplicate_provider_id
P017476,Arora-Dar,ENT,Kanpur,Tamil Nadu,XXXXX,BADLIC,duplicate_provider_id
P022117,Issac and Sons,ENT,Maheshtala,Manipur,XXXXX,BADLIC,duplicate_provider_id
P022746,Natt Ltd,Orthopedics,Bilaspur,Assam,XXXXX,BADLIC,duplicate_provider_id
P011920,Varghese Group,Cardiology,Ulhasnagar,Uttarakhand,539573927,LIC258099,duplicate_provider_id
P030942,Agate-Din,OBGYN,Jodhpur,Telangana,XXXXX,BADLIC,duplicate_provider_id
P028247,Prabhu-Yadav,Pediatrics,Khandwa,Jharkhand,144085535,LIC266238,duplicate_provider_id
P013289,Saini-Kade,Cardiology,Jalandhar,Arunachal Pradesh,421342722,LIC266354,duplicate_provider_id
P000718,Nagarajan Group,Cardiology,Unnao,Tripura,738869179,LIC692350,duplicate_provider_id
P029444,Lad PLC,OBGYN,Ichalkaranji,Madhya Pradesh,686453621,LIC891676,duplicate_provider_id
P022019,"Kumar, Dayal and Yogi",OBGYN,Kolhapur,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P019979,"Rana, Setty and Chand",Urology,Amaravati,West Bengal,342814734,LIC382074,duplicate_provider_id
P028068,"Gour, Parsa and Sahni",General Medicine,Anantapuram,Arunachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P003394,"Gera, Kaur and Saraf",Orthopedics,Panihati,Kerala,XXXXX,BADLIC,duplicate_provider_id
P023564,Dasgupta Ltd,Dermatology,Nagaon,Haryana,641360397,LIC100436,duplicate_provider_id
P034935,"Comar, Gandhi and Patil",Pediatrics,Jodhpur,Assam,XXXXX,BADLIC,duplicate_provider_id
P002731,"Sachar, Sane and Yohannan",ENT,Ludhiana,Sikkim,XXXXX,BADLIC,duplicate_provider_id
P014295,Balay Group,Pediatrics,Hindupur,Nagaland,XXXXX,BADLIC,duplicate_provider_id
P021175,Sura PLC,ENT,Suryapet,Assam,XXXXX,BADLIC,duplicate_provider_id
P020451,"Din, Dass and Balasubramanian",Neurology,Davanagere,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P023568,Bahri-Sangha,General Medicine,Kozhikode,Odisha,891915014,LIC806710,duplicate_provider_id
P027536,Saxena-Bajaj,OBGYN,Vellore,Tamil Nadu,989352937,LIC806024,duplicate_provider_id
P026472,"Dhaliwal, Manda and Kara",Dermatology,Chandrapur,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P012673,Balasubramanian Ltd,Orthopedics,Bally,Chhattisgarh,674404897,LIC691205,duplicate_provider_id
P024247,Dyal LLC,Neurology,Nashik,Punjab,XXXXX,BADLIC,duplicate_provider_id
P029656,Dara-Mishra,Orthopedics,Gaya,Uttarakhand,563195829,LIC511402,duplicate_provider_id
P010166,Mital Inc,Neurology,Bhilai,Goa,XXXXX,BADLIC,duplicate_provider_id
P025022,"Rege, Raval and Pant",Pediatrics,Satara,Odisha,XXXXX,BADLIC,duplicate_provider_id
P007775,"Borde, Comar and Dixit",Pediatrics,Madhyamgram,Haryana,643343078,LIC489705,duplicate_provider_id
P030830,Dugar-Madan,Oncology,Kottayam,Tripura,867237033,LIC100530,duplicate_provider_id
P021805,"Sodhi, Rajan and Srinivas",Neurology,Delhi,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P025532,"Sachar, Golla and Sundaram",Cardiology,Bhopal,Bihar,XXXXX,BADLIC,duplicate_provider_id
P019211,"Oak, Kothari and Saha",Oncology,Bilaspur,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P021246,Lall-Narayanan,Cardiology,Belgaum,Haryana,XXXXX,BADLIC,duplicate_provider_id
P001520,"Ramanathan, Agate and Pradhan",ENT,Hospet,Telangana,964735465,LIC329867,duplicate_provider_id
P005275,"Krish, Nayak and Lall",Cardiology,Kollam,Assam,XXXXX,BADLIC,duplicate_provider_id
P033109,Sanghvi-Bir,Urology,North Dumdum,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P000171,"Jain, Sachar and Sanghvi",Pediatrics,Ozhukarai,West Bengal,985194078,LIC784129,duplicate_provider_id
P012066,"Chaudhari, Sandal and Patla",Pediatrics,Bahraich,Andhra Pradesh,XXXXX,BADLIC,duplicate_provider_id
P017109,"Deshmukh, Balay and Hayre",Orthopedics,Khora ,Punjab,XXXXX,BADLIC,duplicate_provider_id
P017792,Dara LLC,OBGYN,Aizawl,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P001533,Jani-Balakrishnan,Neurology,Motihari,Tripura,XXXXX,BADLIC,duplicate_provider_id
P018788,"Sandhu, Dixit and Saini",Neurology,Gulbarga,Karnataka,492852314,LIC483801,duplicate_provider_id
P032723,Chaudhari Group,OBGYN,Bhagalpur,Himachal Pradesh,145624303,LIC592216,duplicate_provider_id
P019425,Chandra-Taneja,ENT,Tirupati,Andhra Pradesh,XXXXX,BADLIC,duplicate_provider_id
P029848,Kale Inc,Oncology,Firozabad,Gujarat,206744069,LIC498673,duplicate_provider_id
P027737,Ganesan-Kaur,Dermatology,Ahmedabad,Assam,XXXXX,BADLIC,duplicate_provider_id
P019137,"Sastry, Sawhney and Contractor",Cardiology,Chapra,Kerala,XXXXX,BADLIC,duplicate_provider_id
P016179,Balakrishnan PLC,Oncology,Panvel,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P001376,Pillay-Tiwari,Orthopedics,Yamunanagar,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P001234,Jhaveri-Mohan,Cardiology,Jamshedpur,Telangana,XXXXX,BADLIC,duplicate_provider_id
P034786,Gole Inc,Dermatology,Bongaigaon,Uttarakhand,324778194,LIC747880,duplicate_provider_id
P011627,Bajaj-Jaggi,ENT,Akola,Maharashtra,479997832,LIC669029,duplicate_provider_id
P006679,Sarraf and Sons,Oncology,Kurnool,Punjab,576451123,LIC454995,duplicate_provider_id
P013446,Bhardwaj-Viswanathan,General Medicine,Madurai,Odisha,213678234,LIC715553,duplicate_provider_id
P005073,Loyal-Savant,Neurology,Jalna,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P025946,Chana Ltd,General Medicine,Faridabad,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P014613,Sanghvi LLC,OBGYN,Yamunanagar,Tripura,XXXXX,BADLIC,duplicate_provider_id
P003871,Murty and Sons,Cardiology,Cuttack,Odisha,XXXXX,BADLIC,duplicate_provider_id
P028525,Babu PLC,Orthopedics,Kharagpur,Odisha,162573144,LIC955816,duplicate_provider_id
P008256,"Kari, Chand and Shere",Urology,Kota,West Bengal,978706299,LIC743512,duplicate_provider_id
P006224,"Deol, Bassi and Rao",ENT,Kirari Suleman Nagar,Meghalaya,678243651,LIC972644,duplicate_provider_id
P024503,Tank and Sons,OBGYN,Bathinda,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P025980,Dhar-Kuruvilla,Orthopedics,Amaravati,Punjab,XXXXX,BADLIC,duplicate_provider_id
P007607,Chawla-Ahuja,Neurology,Alappuzha,Haryana,360090421,LIC776374,duplicate_provider_id
P033953,Biswas-Maharaj,Cardiology,Asansol,Sikkim,XXXXX,BADLIC,duplicate_provider_id
P008482,Sawhney-Verma,ENT,Tumkur,Haryana,975150157,LIC207192,duplicate_provider_id
P019529,"Korpal, Rastogi and Iyer",Pediatrics,Bahraich,Rajasthan,602272481,LIC680380,duplicate_provider_id
P009944,Thakur LLC,Orthopedics,Chandigarh,Bihar,593160241,LIC231280,duplicate_provider_id
P013399,Naidu Ltd,Dermatology,Vasai-Virar,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P003121,"Lad, Sengupta and Chandran",Cardiology,Guwahati,Punjab,XXXXX,BADLIC,duplicate_provider_id
P021725,"Madan, Sani and Muni",Cardiology,Rewa,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P013331,Vora-Upadhyay,Dermatology,Ratlam,Assam,857202030,LIC382361,duplicate_provider_id
P012718,Sule-Ray,Oncology,Mau,Punjab,152336514,LIC867438,duplicate_provider_id
P034153,"Raju, Bir and Roy",OBGYN,Madurai,Haryana,XXXXX,BADLIC,duplicate_provider_id
P015222,Luthra Group,ENT,Anantapuram,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P025485,"Behl, Bala and Balay",Neurology,Moradabad,Bihar,XXXXX,BADLIC,duplicate_provider_id
P030042,Palan Inc,Oncology,Thrissur,Bihar,978026441,LIC125665,duplicate_provider_id
P001199,Jain-Wali,Oncology,Jalandhar,Sikkim,XXXXX,BADLIC,duplicate_provider_id
P033231,Wali Inc,OBGYN,Anand,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P018398,Bajwa-Dugar,ENT,Haridwar,Punjab,529106123,LIC804619,duplicate_provider_id
P027844,Gupta PLC,Orthopedics,Gangtok,Gujarat,926536360,LIC887649,duplicate_provider_id
P019869,Purohit-Manne,Pediatrics,Jamshedpur,Himachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P030533,Patla-Hegde,Neurology,Guwahati,Telangana,XXXXX,BADLIC,duplicate_provider_id
P014161,"Chacko, Sarin and Kurian",Cardiology,Ichalkaranji,Karnataka,245110151,LIC544446,duplicate_provider_id
P030966,Ganesan-Kaur,General Medicine,Srinagar,Goa,219918776,LIC968849,duplicate_provider_id
P029560,"Sridhar, Ramakrishnan and Kulkarni",Neurology,Bangalore,Kerala,XXXXX,BADLIC,duplicate_provider_id
P011365,"Rout, Sehgal and Ganesh",Urology,Uluberia,Odisha,XXXXX,BADLIC,duplicate_provider_id
P018967,Sekhon-Tailor,Oncology,Danapur,Kerala,XXXXX,BADLIC,duplicate_provider_id
P023987,Rau-Sathe,Orthopedics,Karimnagar,Tripura,694988255,LIC502392,duplicate_provider_id
P008878,"Subramanian, Anand and Chandran",Dermatology,Pallavaram,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P025357,Vala Inc,Dermatology,Raiganj,Goa,928627378,LIC754924,duplicate_provider_id
P027185,Gara and Sons,Cardiology,Sasaram,Maharashtra,342900286,LIC620481,duplicate_provider_id
P002700,"Chatterjee, Bansal and Palla",Pediatrics,Gandhinagar,Meghalaya,XXXXX,BADLIC,duplicate_provider_id
P026830,Ramachandran PLC,Pediatrics,Chandrapur,Mizoram,XXXXX,BADLIC,duplicate_provider_id
